obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.001741208365967373,222.52499389648438,3.4191911220550537,0.2876536250114441,0.14919587969779968,229.1480712890625,3.530270576477051,0.37580546736717224,0.03831704705953598,122.89629364013672,-0.07866957038640976,0.7669478058815002,1000.0,2176.0,516.2808227539062,3454.900390625,7450.458858728409,2176.0,1088,2176000,292.06254826181055,-229.6403350830078,78.96870422363281,0.0050458298064768314
0.0,1.0,0.0017377302979071387,222.79612731933594,3.5222861766815186,0.3036264181137085,0.10220101475715637,229.6064910888672,3.5905683040618896,0.31940698623657227,0.05227324366569519,122.9948501586914,-0.07829754799604416,0.7667011022567749,1000.0,2178.0,519.04150390625,3446.662109375,7459.174997806549,2178.0,1089,2178000,291.98939569596695,-230.19761657714844,47.607948303222656,0.01074499636888504
0.0,1.0,0.0017325262179470407,223.71035766601562,3.4179227352142334,0.284942090511322,0.179393008351326,230.20004272460938,3.741046190261841,0.30764317512512207,0.11789222061634064,123.09310150146484,-0.07794033735990524,0.766444742679596,1000.0,2180.0,522.0914306640625,3448.09716796875,7468.197052955627,2180.0,1090,2180000,291.9044562619353,-230.48158264160156,48.18009948730469,0.008757920935750008
0.0,1.0,0.0017377302979071387,222.28005981445312,3.6730098724365234,0.27133283019065857,0.16393348574638367,229.32098388671875,3.6063103675842285,0.29326462745666504,0.10081747174263,123.19180297851562,-0.07757169008255005,0.7661954760551453,1000.0,2182.0,524.7667846679688,3438.6416015625,7477.248158693314,2182.0,1091,2182000,291.81858802735195,-230.69573974609375,94.25729370117188,0.0119774816557765
0.0,1.0,0.0017290654924991633,223.39505004882812,3.2628915309906006,0.2821536660194397,0.08231443166732788,229.96372985839844,3.839489459991455,0.27193528413772583,0.1350153684616089,123.29059600830078,-0.07719746232032776,0.7659494280815125,1000.0,2184.0,527.4451293945312,3424.75,7486.361590623856,2184.0,1092,2184000,291.73049866243537,-230.77401733398438,93.85604858398438,0.010893329977989197
0.0,1.0,0.001722164766218237,223.41400146484375,3.3894832134246826,0.3157121241092682,0.09325343370437622,230.33209228515625,3.7476022243499756,0.2701939046382904,0.17735135555267334,123.38973236083984,-0.07685788720846176,0.7656880021095276,1000.0,2186.0,530.4932250976562,3444.187255859375,7495.547969818115,2186.0,1093,2186000,291.63978521680315,-231.5390625,126.28809356689453,0.005845292471349239
0.0,1.0,0.0017238873615256466,224.24227905273438,3.185696601867676,0.3447813391685486,0.026218708604574203,231.23007202148438,3.720031976699829,0.3034319281578064,0.04923243448138237,123.48858642578125,-0.07652802765369415,0.7654277682304382,1000.0,2188.0,533.3798828125,3469.8427734375,7504.638001680374,2188.0,1094,2188000,291.5530368700105,-231.72329711914062,62.07649230957031,0.015510639175772667
0.0,1.0,0.0017187247377960688,225.1110382080078,3.2721471786499023,0.30482396483421326,0.089546799659729,231.7690887451172,3.1846132278442383,0.34127330780029297,0.06346167623996735,123.5876693725586,-0.07615934312343597,0.7651774883270264,1000.0,2190.0,536.3248291015625,3523.964111328125,7513.551475048065,2190.0,1095,2190000,291.4733474939014,-232.58221435546875,31.56841468811035,0.011309796012938023
0.0,1.0,0.0017118652816220604,225.452392578125,3.3382532596588135,0.28104570508003235,0.11481332033872604,231.53070068359375,3.434093475341797,0.28294381499290466,0.07939795404672623,123.68706512451172,-0.07580206543207169,0.7649247050285339,1000.0,2192.0,539.2438354492188,3527.4326171875,7522.534910202026,2192.0,1096,2192000,291.3911369194472,-232.37623596191406,47.51203155517578,0.0135205602273345
0.0,1.0,0.0017135775748700027,226.05343627929688,3.3231332302093506,0.33532536029815674,0.04607854783535004,232.6417236328125,3.1007347106933594,0.34887343645095825,0.06358566880226135,123.78670501708984,-0.07546296715736389,0.7646616101264954,1000.0,2194.0,542.4699096679688,3540.41162109375,7531.529933691025,2194.0,1097,2194000,291.3086742423358,-233.3072509765625,63.170928955078125,0.00965780671685934
0.0,1.0,0.0017118652816220604,226.71124267578125,3.314746856689453,0.309394896030426,0.11074883490800858,232.7613067626953,3.329396963119507,0.28449103236198425,0.15968972444534302,123.8865737915039,-0.0750841349363327,0.7644188404083252,1000.0,2196.0,545.0645751953125,3538.76806640625,7540.4585082530975,2196.0,1098,2196000,291.2289746832316,-233.73080444335938,48.21025466918945,0.012540238909423351
0.0,1.0,0.0017101546993840019,226.46554565429688,3.4239985942840576,0.3600524663925171,0.053770147264003754,233.23184204101562,3.3158955574035645,0.33776241540908813,0.0604093000292778,123.98711395263672,-0.07472816109657288,0.7641709446907043,1000.0,2198.0,547.7459106445312,3541.9013671875,7549.729634284973,2198.0,1099,2198000,291.13625341209587,-233.96441650390625,81.36663818359375,0.010599017143249512
0.0,1.0,0.0017118652816220604,226.77139282226562,3.4842450618743896,0.29616406559944153,0.12739993631839752,233.84780883789062,3.523526430130005,0.31113362312316895,0.07925888895988464,124.08770751953125,-0.07435280829668045,0.7639278173446655,1000.0,2200.0,550.6765747070312,3550.451904296875,7559.04211640358,2200.0,1100,2200000,291.04216726427103,-234.4559783935547,46.9967041015625,0.018578633666038513
0.0,1.0,0.0017152915808392663,226.75723266601562,3.774203062057495,0.30101487040519714,0.15392053127288818,233.49551391601562,3.103769540786743,0.3026870787143707,0.16331973671913147,124.18804931640625,-0.07400137931108475,0.763675332069397,1000.0,2202.0,553.535888671875,3557.775390625,7567.992294549942,2202.0,1101,2202000,290.96224127841157,-234.74981689453125,96.47991180419922,0.021494362503290176
0.0,1.0,0.0017152915808392663,227.94578552246094,3.7294626235961914,0.34203529357910156,0.06483165174722672,235.2930908203125,2.894549608230591,0.32096558809280396,0.09476032108068466,124.28874206542969,-0.07367706298828125,0.7634181380271912,1000.0,2204.0,556.204833984375,3561.300048828125,7576.749710321426,2204.0,1102,2204000,290.8899045454281,-236.0508575439453,33.78053283691406,0.014430622570216656
0.0,1.0,0.0017118652816220604,227.78021240234375,3.43039608001709,0.3456750512123108,0.0654260516166687,234.97018432617188,3.2519984245300293,0.3441007435321808,0.04598947986960411,124.38965606689453,-0.07332964241504669,0.763165295124054,1000.0,2206.0,558.9796142578125,3563.107421875,7585.66756439209,2206.0,1103,2206000,290.81158398704326,-235.97274780273438,82.81800079345703,0.007390064187347889
0.0,1.0,0.0017135775748700027,227.76832580566406,3.745591163635254,0.3001750111579895,0.12491282820701599,234.57357788085938,3.4097249507904053,0.3208394944667816,0.08498413860797882,124.49034881591797,-0.07297445833683014,0.7629144191741943,1000.0,2208.0,561.8108520507812,3571.719970703125,7594.743178606033,2208.0,1104,2208000,290.7274081656655,-235.51536560058594,46.80948257446289,0.010650547221302986
0.0,1.0,0.0017101546993840019,228.5819549560547,3.411058187484741,0.2719166576862335,0.13965439796447754,234.99240112304688,3.560011386871338,0.34561887383461,0.07330647110939026,124.59110260009766,-0.07261557132005692,0.7626653909683228,1000.0,2210.0,564.6354370117188,3586.861328125,7603.555590629578,2210.0,1105,2210000,290.65349409999,-235.80885314941406,98.33393859863281,0.011114973574876785
0.0,1.0,0.0017084458264460993,228.275146484375,3.1936533451080322,0.3860055208206177,0.054137397557497025,236.25271606445312,2.996628999710083,0.3772929906845093,0.02672387845814228,124.69209289550781,-0.07225548475980759,0.7624207735061646,1000.0,2212.0,567.1222534179688,3587.218994140625,7612.503951787949,2212.0,1106,2212000,290.57456180110984,-236.78970336914062,117.51453399658203,0.01137180719524622
0.0,1.0,0.0017084458264460993,226.59799194335938,4.079977989196777,0.3339582085609436,0.11136173456907272,233.92254638671875,3.2144615650177,0.2552686631679535,0.23573672771453857,124.7930908203125,-0.07186972349882126,0.7621896862983704,1000.0,2214.0,569.3497924804688,3587.785888671875,7621.637383699417,2214.0,1107,2214000,290.4887609498631,-235.8319549560547,115.3980941772461,0.0070862844586372375
0.0,1.0,0.0017118652816220604,228.149169921875,3.7433979511260986,0.32840055227279663,0.041517168283462524,235.7471466064453,3.4792215824127197,0.2702313959598541,0.11384685337543488,124.89393615722656,-0.07153987884521484,0.7619445323944092,1000.0,2216.0,571.8544311523438,3584.77587890625,7630.728732824326,2216.0,1108,2216000,290.4047670398319,-236.27947998046875,131.64144897460938,0.01918579451739788
0.0,1.0,0.0017016273935612607,229.20376586914062,3.236656665802002,0.3301844596862793,0.049082037061452866,236.1118927001953,3.2386598587036133,0.3255928158760071,0.07468464970588684,124.99452209472656,-0.07125125825405121,0.7616763710975647,1000.0,2218.0,574.8793334960938,3625.491943359375,7639.892826318741,2218.0,1109,2218000,290.318208700414,-236.72560119628906,48.35810089111328,0.010011529549956322
0.0,1.0,0.0016999270415379625,228.64134216308594,3.309934377670288,0.3012354075908661,0.11175377666950226,235.94119262695312,3.5073180198669434,0.30897390842437744,0.07498566806316376,125.09510803222656,-0.0709112137556076,0.7614220976829529,1000.0,2220.0,577.7179565429688,3639.951904296875,7649.11448597908,2220.0,1110,2220000,290.2296735222472,-236.6048583984375,46.61143112182617,0.016543827950954437
0.0,1.0,0.0016999270415379625,228.33251953125,3.506181240081787,0.30815500020980835,0.06631172448396683,235.52479553222656,3.2181284427642822,0.30433475971221924,0.05919027701020241,125.19525909423828,-0.0705656111240387,0.7611687183380127,1000.0,2222.0,580.6563110351562,3659.254150390625,7658.165181159973,2222.0,1111,2222000,290.14782881236266,-236.39112854003906,47.49412536621094,0.007275163196027279
0.0,1.0,0.0017067386611003337,228.2327117919922,3.6521496772766113,0.2872770428657532,0.17750832438468933,235.30323791503906,3.17757248878479,0.34804457426071167,0.06591176986694336,125.295654296875,-0.07021897286176682,0.7609166502952576,1000.0,2224.0,583.5984497070312,3663.944580078125,7667.385477304459,2224.0,1112,2224000,290.0597611249706,-236.81773376464844,81.55928802490234,0.012220152653753757
0.0,1.0,0.00170332944636167,228.7901611328125,3.4436092376708984,0.297776460647583,0.14373596012592316,235.72171020507812,3.67777681350708,0.3224802315235138,0.11737973242998123,125.39570617675781,-0.06986648589372635,0.760668933391571,1000.0,2226.0,586.3983764648438,3658.6611328125,7676.781241416931,2226.0,1113,2226000,289.9652771125648,-236.51437377929688,81.43048858642578,0.016520367935299873
0.0,1.0,0.0016999270415379625,228.8802490234375,3.9558651447296143,0.22311213612556458,0.26879581809043884,236.31634521484375,3.639414072036743,0.3220546543598175,0.11576179414987564,125.49575805664062,-0.06953538209199905,0.7604203224182129,1000.0,2228.0,589.0702514648438,3649.322509765625,7686.002880334854,2228.0,1114,2228000,289.8775910818984,-236.8789520263672,66.09518432617188,0.014244258403778076
0.0,1.0,0.00170332944636167,228.25543212890625,3.7233850955963135,0.3095305263996124,0.088194839656353,236.32421875,3.3003363609313965,0.2891281843185425,0.10645885020494461,125.59609985351562,-0.06919018924236298,0.7601720094680786,1000.0,2230.0,591.7510986328125,3640.789306640625,7695.133933544159,2230.0,1115,2230000,289.7935265660705,-237.45709228515625,81.73322296142578,0.006089598406106234
0.0,1.0,0.0017067386611003337,229.44973754882812,3.3169350624084473,0.33185434341430664,0.055091824382543564,236.7206573486328,3.4267704486846924,0.31903019547462463,0.10209295153617859,125.69654846191406,-0.06886181235313416,0.7599161863327026,1000.0,2232.0,594.5635986328125,3634.941650390625,7704.1360948085785,2232.0,1116,2232000,289.71450822422906,-237.5379638671875,114.21275329589844,0.012231504544615746
0.0,1.0,0.001705033201640393,229.63433837890625,3.8525118827819824,0.25198110938072205,0.15977732837200165,236.7913055419922,3.054318428039551,0.3212893009185791,0.04556868225336075,125.7970962524414,-0.06853416562080383,0.7596638798713684,1000.0,2234.0,597.1759033203125,3638.0419921875,7713.111944437027,2234.0,1117,2234000,289.6366623605458,-237.88002014160156,65.67205810546875,0.014789750799536705
0.0,1.0,0.0017016273935612607,230.5198211669922,3.358091115951538,0.3314220905303955,0.0922059491276741,238.16351318359375,3.339656352996826,0.2774568796157837,0.17498914897441864,125.89743041992188,-0.06818053126335144,0.7594197988510132,1000.0,2236.0,599.774169921875,3636.080322265625,7722.0758991241455,2236.0,1118,2236000,289.55944349803815,-238.27517700195312,47.891929626464844,0.008036135695874691
0.0,1.0,0.0017084458264460993,230.0135498046875,3.703662872314453,0.3001081645488739,0.10775463283061981,237.60853576660156,3.0368218421936035,0.3371376693248749,0.10312794148921967,125.9979019165039,-0.06787736713886261,0.7591652870178223,1000.0,2238.0,602.5167846679688,3631.385986328125,7731.094959020615,2238.0,1119,2238000,289.4803403480007,-238.6709747314453,65.0526123046875,0.01846647821366787
0.0,1.0,0.0017101546993840019,230.3380584716797,3.805536985397339,0.2936203181743622,0.06478797644376755,237.70486450195312,3.3349413871765137,0.29645952582359314,0.11393553018569946,126.09844207763672,-0.06752990186214447,0.7589224576950073,1000.0,2240.0,604.98681640625,3627.29345703125,7740.202843427658,2240.0,1120,2240000,289.39810045185357,-238.5326690673828,83.04010772705078,0.016235852614045143
0.0,1.0,0.0017016273935612607,231.0358123779297,3.5228753089904785,0.30918341875076294,0.07981109619140625,238.3613739013672,3.120762825012207,0.30600985884666443,0.12136102467775345,126.1989517211914,-0.06719060987234116,0.7586759328842163,1000.0,2242.0,607.5162963867188,3630.7548828125,7749.397150754929,2242.0,1121,2242000,289.31282735736283,-238.68504333496094,30.219223022460938,0.010427875444293022
0.0,1.0,0.0016948361731442016,230.47079467773438,3.6496059894561768,0.3589228093624115,0.041778579354286194,238.1474151611328,2.891904830932617,0.344696044921875,0.07183494418859482,126.2993392944336,-0.0668647438287735,0.758425772190094,1000.0,2244.0,610.0693969726562,3639.0751953125,7758.436490058899,2244.0,1122,2244000,289.2335334413448,-239.14537048339844,83.8215103149414,0.012799019925296307
0.0,1.0,0.0016897605506641588,230.42477416992188,3.562716484069824,0.35922250151634216,0.03370688483119011,238.79641723632812,2.913656711578369,0.2838393747806549,0.11478773504495621,126.39991760253906,-0.0665154755115509,0.7581823468208313,1000.0,2246.0,612.6148681640625,3636.734619140625,7767.460689783096,2246.0,1123,2246000,289.1549876723893,-239.56045532226562,116.26643371582031,0.0034186632838100195
0.0,1.0,0.0016948361731442016,230.8001251220703,3.349330186843872,0.34188908338546753,0.024666227400302887,237.9352569580078,3.09424090385437,0.3633860945701599,0.029287287965416908,126.50057220458984,-0.06616830080747604,0.7579401135444641,1000.0,2248.0,615.4847412109375,3644.429443359375,7776.64134645462,2248.0,1124,2248000,289.07080831558034,-239.8248291015625,98.57495880126953,0.009524158202111721
0.0,1.0,0.0016914507336549605,231.51136779785156,3.4119656085968018,0.35285717248916626,0.024552011862397194,238.5611572265625,3.074334144592285,0.32100415229797363,0.03459031507372856,126.60125732421875,-0.06580942869186401,0.757701575756073,1000.0,2250.0,618.1130981445312,3649.6201171875,7785.799343347549,2250.0,1125,2250000,288.98766854587336,-240.00897216796875,83.18620300292969,0.012696669436991215
0.0,1.0,0.0016965314330263889,232.00592041015625,3.6546154022216797,0.31545764207839966,0.0898638665676117,239.533203125,3.236178398132324,0.284427285194397,0.09382409602403641,126.70219421386719,-0.06547620892524719,0.7574498057365417,1000.0,2252.0,621.0359497070312,3649.185302734375,7794.788566827774,2252.0,1126,2252000,288.9109795208327,-240.12921142578125,64.34730529785156,0.008075539954006672
0.0,1.0,0.0016965314330263889,233.28225708007812,3.3809762001037598,0.29730433225631714,0.12551045417785645,240.41830444335938,2.836862564086914,0.31743907928466797,0.045921746641397476,126.80300903320312,-0.06515717506408691,0.7571966052055359,1000.0,2254.0,623.8999633789062,3650.086181640625,7804.02991437912,2254.0,1127,2254000,288.8251358246268,-241.11341857910156,29.564929962158203,0.010662193410098553
0.0,1.0,0.0017016273935612607,232.61949157714844,3.7898547649383545,0.3089582920074463,0.060994721949100494,240.96693420410156,3.169949531555176,0.2877092957496643,0.11838073283433914,126.904296875,-0.0648522675037384,0.7569400668144226,1000.0,2256.0,626.922119140625,3654.024658203125,7813.131999969482,2256.0,1128,2256000,288.74464171459175,-241.29945373535156,29.951025009155273,0.012419920414686203
0.0,1.0,0.0017016273935612607,233.28811645507812,3.8471713066101074,0.34433627128601074,0.03965247422456741,241.0178985595703,3.025343894958496,0.3188874423503876,0.06995697319507599,127.00566101074219,-0.06453870981931686,0.7566841244697571,1000.0,2258.0,629.883056640625,3652.974365234375,7822.083920478821,2258.0,1129,2258000,288.6698765898409,-241.62362670898438,64.84059143066406,0.009893901646137238
0.0,1.0,0.0017101546993840019,233.99209594726562,3.7877392768859863,0.30905652046203613,0.10626117140054703,241.21047973632812,2.954141139984131,0.3212380111217499,0.13342635333538055,127.10746765136719,-0.06419172883033752,0.7564412355422974,1000.0,2260.0,632.760498046875,3652.460693359375,7831.416424036026,2260.0,1130,2260000,288.58125754412106,-242.3125457763672,101.83795928955078,0.009038632735610008
0.0,1.0,0.0017187247377960688,235.28770446777344,3.446676254272461,0.32563328742980957,0.09080203622579575,242.4149169921875,2.9587085247039795,0.3418790102005005,0.06644796580076218,127.20954895019531,-0.06386455148458481,0.7561952471733093,1000.0,2262.0,635.263916015625,3647.792724609375,7840.686349868774,2262.0,1131,2262000,288.4951519630495,-243.03221130371094,29.881855010986328,0.015687264502048492
0.0,1.0,0.0017204438922150491,234.80319213867188,3.5632598400115967,0.3172113001346588,0.03896353021264076,242.61837768554688,3.6814780235290527,0.3153117001056671,0.057471346110105515,127.31194305419922,-0.06352725625038147,0.7559497952461243,1000.0,2264.0,637.93603515625,3641.653076171875,7849.765180110931,2264.0,1132,2264000,288.4162708123207,-242.98414611816406,64.84748840332031,0.008247097954154015
0.0,1.0,0.0017204438922150491,235.61676025390625,3.343488931655884,0.29909706115722656,0.11661286652088165,242.71792602539062,3.5942296981811523,0.29116547107696533,0.09175093472003937,127.41426849365234,-0.06320677697658539,0.7556998133659363,1000.0,2266.0,640.7401733398438,3640.31689453125,7859.0419318675995,2266.0,1133,2266000,288.3303104430077,-243.26466369628906,100.62261962890625,0.009856312535703182
0.0,1.0,0.0017204438922150491,235.99029541015625,3.7398250102996826,0.32053911685943604,0.07966652512550354,243.958251953125,2.8193001747131348,0.2990347743034363,0.08152445405721664,127.51698303222656,-0.06288366764783859,0.7554516792297363,1000.0,2268.0,643.3970336914062,3638.704345703125,7868.2890248298645,2268.0,1134,2268000,288.24563927975953,-244.3275146484375,48.934814453125,0.01269399281591177
0.0,1.0,0.001722164766218237,234.8456573486328,3.2983083724975586,0.3414504826068878,0.031858399510383606,242.60235595703125,3.0903356075286865,0.3195591866970062,0.054619673639535904,127.6194076538086,-0.06256133317947388,0.755200982093811,1000.0,2270.0,646.2431640625,3638.84814453125,7877.307665109634,2270.0,1135,2270000,288.1695239674769,-243.3693389892578,99.85700988769531,0.01835162378847599
0.0,1.0,0.0017238873615256466,235.89263916015625,3.477231502532959,0.3040270507335663,0.08368000388145447,242.84646606445312,2.8952689170837402,0.305001825094223,0.10647642612457275,127.72140502929688,-0.0622430182993412,0.754949152469635,1000.0,2272.0,649.1073608398438,3647.50439453125,7886.404010295868,2272.0,1136,2272000,288.0907441508013,-243.9605712890625,65.54043579101562,0.010813740082085133
0.0,1.0,0.0017238873615256466,236.25927734375,3.12458872795105,0.3385551869869232,0.06415973603725433,243.33627319335938,2.9376020431518555,0.287794828414917,0.09075415879487991,127.82357788085938,-0.06191553920507431,0.7547038793563843,1000.0,2274.0,651.7291870117188,3645.2255859375,7895.55687379837,2274.0,1137,2274000,288.0100841963831,-244.38531494140625,47.82526779174805,0.007803777698427439
0.0,1.0,0.0017290654924991633,236.75341796875,3.356253147125244,0.32950347661972046,0.066776804625988,244.4691162109375,3.0558676719665527,0.31015780568122864,0.07215075194835663,127.92598724365234,-0.06158861517906189,0.754459023475647,1000.0,2276.0,654.352783203125,3658.797119140625,7904.6458196640015,2276.0,1138,2276000,287.93193925755736,-244.90325927734375,29.524581909179688,0.004638707730919123
0.0,1.0,0.0017256116798590123,236.71527099609375,3.2396867275238037,0.32064032554626465,0.02437860146164894,243.90528869628906,3.6657612323760986,0.3213571608066559,0.05694470554590225,128.02850341796875,-0.06126002222299576,0.7542129755020142,1000.0,2278.0,657.149658203125,3665.142822265625,7913.898238182068,2278.0,1139,2278000,287.8480277910786,-244.67572021484375,117.67407989501953,0.0036110635846853256
0.0,1.0,0.0017290654924991633,235.70751953125,3.1256604194641113,0.28703898191452026,0.08043871819972992,243.858642578125,3.5533978939056396,0.31352370977401733,0.08023282140493393,128.1309814453125,-0.06094617769122124,0.7539631128311157,1000.0,2280.0,659.9312744140625,3664.840087890625,7923.03188252449,2280.0,1140,2280000,287.768626178181,-244.890625,138.8421630859375,0.008819435723125935
0.0,1.0,0.0017256116798590123,236.91928100585938,3.46343731880188,0.32286959886550903,0.020721105858683586,244.43759155273438,3.304866313934326,0.3329019546508789,0.030176609754562378,128.23379516601562,-0.06061867997050285,0.7537163496017456,1000.0,2282.0,662.9171142578125,3677.357421875,7932.093056917191,2282.0,1141,2282000,287.69203583787754,-245.24266052246094,100.7197036743164,0.009140565991401672
0.0,1.0,0.0017238873615256466,238.34906005859375,3.4850072860717773,0.3263563811779022,0.04728323966264725,245.50894165039062,3.1865243911743164,0.3256148397922516,0.07759180665016174,128.33651733398438,-0.060287754982709885,0.7534719109535217,1000.0,2284.0,665.734375,3685.97412109375,7941.423875570297,2284.0,1142,2284000,287.60585454028285,-245.97305297851562,29.7625675201416,0.00502892816439271
0.0,1.0,0.001722164766218237,236.53469848632812,3.892212152481079,0.26253971457481384,0.14176371693611145,244.31771850585938,3.397439479827881,0.2968049645423889,0.12953589856624603,128.439453125,-0.05996967852115631,0.753226101398468,1000.0,2286.0,668.3678588867188,3682.306884765625,7950.677939176559,2286.0,1143,2286000,287.52265121139567,-245.5962677001953,104.70549774169922,0.013797324150800705
0.0,1.0,0.0017152915808392663,237.229736328125,3.646339178085327,0.30670177936553955,0.08211440593004227,244.74078369140625,2.77221941947937,0.30342188477516174,0.12914523482322693,128.5417022705078,-0.059647735208272934,0.7529813647270203,1000.0,2288.0,671.2787475585938,3688.503173828125,7959.771980047226,2288.0,1144,2288000,287.44542001144424,-246.06723022460938,66.8561019897461,0.010345138609409332
0.0,1.0,0.0017170073012430006,237.80706787109375,3.5428922176361084,0.33047613501548767,0.09323205053806305,245.35350036621094,2.8301076889038086,0.34301769733428955,0.027633115649223328,128.64381408691406,-0.05932578444480896,0.7527377009391785,1000.0,2290.0,673.9479370117188,3687.892578125,7968.964926958084,2290.0,1145,2290000,287.3647984386524,-245.9091339111328,49.90272521972656,0.007901246659457684
0.0,1.0,0.0017204438922150491,237.4375,3.7797462940216064,0.31358620524406433,0.062414661049842834,245.68209838867188,2.8607311248779297,0.3168793320655823,0.07333848625421524,128.74598693847656,-0.05901205167174339,0.7524920105934143,1000.0,2292.0,676.7947998046875,3691.91064453125,7977.835862159729,2292.0,1146,2292000,287.29595840287425,-246.19725036621094,84.4932632446289,0.016360316425561905
0.0,1.0,0.0017187247377960688,238.04046630859375,3.5910732746124268,0.3410722315311432,0.028819967061281204,245.80792236328125,2.770390510559082,0.32466691732406616,0.03168417140841484,128.84844970703125,-0.05868743360042572,0.7522468566894531,1000.0,2294.0,679.5632934570312,3687.393798828125,7987.105580806732,2294.0,1147,2294000,287.2129304904338,-246.53375244140625,65.30157470703125,0.013480638153851032
0.0,1.0,0.0017135775748700027,238.53030395507812,3.3834891319274902,0.3317822217941284,0.022027794271707535,245.72518920898438,2.8296802043914795,0.3241456151008606,0.051059357821941376,128.95083618164062,-0.05834928900003433,0.7520073652267456,1000.0,2296.0,682.4972534179688,3700.520263671875,7996.252330303192,2296.0,1148,2296000,287.134510663065,-247.09959411621094,82.28096771240234,0.005318151321262121
0.0,1.0,0.0017084458264460993,239.21328735351562,3.2622108459472656,0.36342036724090576,0.061852551996707916,246.494873046875,2.9271633625030518,0.30564916133880615,0.0325254462659359,129.05364990234375,-0.05802910774946213,0.7517611384391785,1000.0,2298.0,685.3095092773438,3708.959716796875,8005.4310665130615,2298.0,1149,2298000,287.0551230667137,-247.1653289794922,102.75391387939453,0.0037694096099585295
0.0,1.0,0.00170332944636167,238.73623657226562,3.205160140991211,0.3510364294052124,0.0361798070371151,246.13018798828125,2.882671594619751,0.33648622035980225,0.052991583943367004,129.1562042236328,-0.05770786851644516,0.7515144348144531,1000.0,2300.0,688.379150390625,3717.835693359375,8014.80323433876,2300.0,1150,2300000,286.96899134664227,-247.0975341796875,85.35494995117188,0.012648409232497215
0.0,1.0,0.001705033201640393,238.76266479492188,3.3477895259857178,0.3186623454093933,0.05337860807776451,245.84156799316406,3.080355167388916,0.34016919136047363,0.08459775894880295,129.2585906982422,-0.057369574904441833,0.7512767910957336,1000.0,2302.0,691.06298828125,3719.411865234375,8023.970696210861,2302.0,1151,2302000,286.8903797327011,-246.85205078125,85.28673553466797,0.01311838161200285
0.0,1.0,0.0017016273935612607,239.271484375,3.143109083175659,0.38527238368988037,0.06373079866170883,246.59750366210938,2.8280680179595947,0.3188331723213196,0.0381503626704216,129.36119079589844,-0.05703499913215637,0.7510396838188171,1000.0,2304.0,693.4522705078125,3718.384765625,8033.187917709351,2304.0,1152,2304000,286.8101709560134,-247.31646728515625,121.22321319580078,0.013458001427352428
0.0,1.0,0.001705033201640393,239.7334747314453,3.1544923782348633,0.3311842083930969,0.034337081015110016,246.7273406982422,3.5911924839019775,0.3535219728946686,0.03127438947558403,129.46337890625,-0.05670701712369919,0.750798225402832,1000.0,2306.0,696.2341918945312,3724.0673828125,8042.169858932495,2306.0,1153,2306000,286.73853455590836,-247.4058380126953,65.61921691894531,0.007162507623434067
0.0,1.0,0.0017118652816220604,240.70791625976562,3.1754157543182373,0.35385674238204956,0.026922686025500298,248.279296875,2.8435630798339844,0.29269924759864807,0.02817024104297161,129.56610107421875,-0.056395187973976135,0.750561535358429,1000.0,2308.0,698.8363037109375,3724.3583984375,8051.355525016785,2308.0,1154,2308000,286.6598044054437,-248.18695068359375,84.93301391601562,0.00392628088593483
0.0,1.0,0.0017067386611003337,240.32638549804688,3.210043430328369,0.32617834210395813,0.05995538830757141,247.3275146484375,2.971156120300293,0.3504314422607422,0.02573397383093834,129.6692657470703,-0.056077007204294205,0.7503154277801514,1000.0,2310.0,701.7677612304688,3732.390625,8060.720146417618,2310.0,1155,2310000,286.5748913298548,-247.98806762695312,85.54287719726562,0.0150415925309062
0.0,1.0,0.0017067386611003337,239.50137329101562,3.9233782291412354,0.31655043363571167,0.06625396013259888,247.02313232421875,2.775519371032715,0.3236725926399231,0.07986114174127579,129.7720489501953,-0.05573975294828415,0.7500810027122498,1000.0,2312.0,704.280517578125,3738.22119140625,8070.199247121811,2312.0,1156,2312000,286.48611133418564,-249.07110595703125,85.94977569580078,0.02110121212899685
0.0,1.0,0.0017135775748700027,240.12680053710938,4.599374771118164,0.22280672192573547,0.16666120290756226,248.2161865234375,3.348679542541504,0.27971673011779785,0.027362579479813576,129.87496948242188,-0.05541801080107689,0.749839723110199,1000.0,2314.0,706.9017944335938,3752.300537109375,8079.492708683014,2314.0,1157,2314000,286.4041200895137,-248.86683654785156,48.56840515136719,0.012574542313814163
0.0,1.0,0.0017101546993840019,241.1160125732422,3.569974660873413,0.3208555579185486,0.03893841803073883,249.2142791748047,3.038975954055786,0.2504167854785919,0.10956048220396042,129.97824096679688,-0.05513064190745354,0.7495834827423096,1000.0,2316.0,709.8463745117188,3767.74755859375,8088.72763633728,2316.0,1158,2316000,286.32438921490575,-249.62254333496094,28.922605514526367,0.01593831554055214
